Seq#,DateTime,TEST,PRODUCT,AC VOLTAGE,AC CURRENT,AC WATT,P.F.,V.THD. %,I.THD. %,DC VOLTAGE,DC CURRENT,DC POWER,EFFICIENCY,PCB TEMP,JUNC TEMP,HOUSING TEMP,X'MER TEMP,ROOM TEMP,TAP,RECIPE
4940,4/12/2021 13:54,0,15,148.34,95.643,14.036,0.99,2.99,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4941,4/12/2021 13:54,0,15,148.34,95.643,14.046,0.99,2.99,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4942,4/12/2021 13:54,0,15,148.32,95.719,14.046,0.989,3.04,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4943,4/12/2021 13:54,0,15,148.76,96.071,14.13,0.989,3.02,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4944,4/12/2021 13:54,0,15,148.79,95.946,14.143,0.989,3.08,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4945,4/12/2021 13:54,0,15,148.9,96.071,14.154,0.989,3.09,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4946,4/12/2021 13:54,0,15,148.77,96.087,14.143,0.989,3.09,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4947,4/12/2021 13:54,0,15,148.77,96.087,14.146,0.989,3.1,15,0.1,7,0,0,34,33.4,38.9,33.1,31.7,7,1
4948,4/12/2021 13:54,0,15,148.67,96.077,14.135,0.989,3.05,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4949,4/12/2021 13:54,0,15,148.67,96.077,14.166,0.989,3.21,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4950,4/12/2021 13:54,0,15,148.57,95.929,14.107,0.99,3.16,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4951,4/12/2021 13:54,0,15,148.39,95.762,14.059,0.989,3.22,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4952,4/12/2021 13:54,0,15,148.39,95.762,14.059,0.989,3.22,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4953,4/12/2021 13:54,0,15,148.69,96.149,14.15,0.989,3.22,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4954,4/12/2021 13:54,0,15,148.69,96.149,14.082,0.989,3.23,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4955,4/12/2021 13:54,0,15,148.4,95.87,14.077,0.989,3.23,15,0.1,7,0,0,34,33.4,38.9,33.1,31.7,7,1
4956,4/12/2021 13:54,0,15,148.4,95.87,14.068,0.989,3.23,15,0.1,7,0,0,34,33.4,38.9,33.1,31.7,7,1
4957,4/12/2021 13:54,0,15,148.4,95.87,14.078,0.989,3.26,15,0.1,7,0,0,34,33.4,38.9,33.1,31.7,7,1
4958,4/12/2021 13:55,0,15,148.07,95.643,14.013,0.989,3.41,16,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4959,4/12/2021 13:55,0,15,147.98,95.679,14.009,0.989,3.39,16,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4960,4/12/2021 13:55,0,15,147.86,95.699,14.002,0.989,3.39,16,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4961,4/12/2021 13:55,0,15,147.86,95.699,14.015,0.989,3.3,15,0.1,7,0,0,34,33.4,38.9,33.1,31.7,7,1
4962,4/12/2021 13:55,0,15,147.78,95.61,14.055,0.99,3.26,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4963,4/12/2021 13:55,0,15,147.27,95.177,13.868,0.989,3.29,16,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4964,4/12/2021 13:55,0,15,147.63,95.643,13.931,0.99,3.25,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4965,4/12/2021 13:55,0,15,147.69,95.683,13.983,0.99,3.25,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4966,4/12/2021 13:55,0,15,147.69,95.683,13.977,0.99,3.28,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4967,4/12/2021 13:55,0,15,147.6,95.455,13.847,0.989,3.27,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4968,4/12/2021 13:55,0,15,148.41,95.791,14.064,0.989,3.38,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4969,4/12/2021 13:55,0,15,148.38,95.929,14.088,0.989,3.38,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4970,4/12/2021 13:55,0,15,148.38,95.929,14.115,0.989,3.41,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4971,4/12/2021 13:55,0,15,148.52,96.048,14.064,0.99,3.41,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4972,4/12/2021 13:55,0,15,148.29,95.897,14.069,0.989,3.36,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4973,4/12/2021 13:55,0,15,147.98,95.801,14.041,0.99,3.35,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4974,4/12/2021 13:55,0,15,148.32,95.982,14.088,0.99,3.37,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4975,4/12/2021 13:55,0,15,148.32,95.982,14.088,0.99,3.37,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4976,4/12/2021 13:55,0,15,148.64,96.084,14.085,0.99,3.37,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4977,4/12/2021 13:55,0,15,148.64,96.084,14.085,0.99,3.4,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4978,4/12/2021 13:55,0,15,148.69,96.297,14.171,0.99,3.4,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4979,4/12/2021 13:56,0,15,148.69,96.297,14.053,0.99,3.32,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4980,4/12/2021 13:56,0,15,148.27,96.097,13.994,0.989,3.38,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4981,4/12/2021 13:56,0,15,148.08,95.811,14.038,0.989,3.26,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4982,4/12/2021 13:56,0,15,148.08,95.811,14.038,0.989,3.26,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4983,4/12/2021 13:56,0,15,148.23,95.956,14.014,0.99,3.26,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4984,4/12/2021 13:56,0,15,148.23,95.956,14.014,0.99,3.2,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4985,4/12/2021 13:56,0,15,148.16,95.735,14.038,0.99,3.35,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4986,4/12/2021 13:56,0,15,148.07,95.814,14.039,0.99,3.35,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4987,4/12/2021 13:56,0,15,148.07,95.814,14.075,0.99,3.28,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4988,4/12/2021 13:56,0,15,147.94,95.834,14.037,0.99,3.28,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4989,4/12/2021 13:56,0,15,148.16,95.877,14.121,0.989,3.26,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4990,4/12/2021 13:56,0,15,148.06,95.883,14.047,0.989,3.28,15,0.1,7,0,0,34,33.4,38.9,33.2,31.7,7,1
4991,4/12/2021 13:56,0,15,148.37,95.998,14.078,0.989,3.28,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4992,4/12/2021 13:56,0,15,148.37,95.998,14.134,0.989,3.31,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4993,4/12/2021 13:56,0,15,148.36,95.985,14.136,0.99,3.25,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4994,4/12/2021 13:56,0,15,148.24,95.831,14.054,0.989,3.23,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4995,4/12/2021 13:56,0,15,148.45,96.189,14.09,0.989,3.23,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4996,4/12/2021 13:56,0,15,148.24,96.067,14.091,0.989,3.07,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4997,4/12/2021 13:56,0,15,148.24,96.067,14.091,0.989,3.07,15,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4998,4/12/2021 13:56,0,15,148.24,96.067,13.99,0.989,2.9,14,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
4999,4/12/2021 13:56,0,15,148.24,96.067,13.99,0.989,2.9,14,0.1,7,0,0,34,33.3,38.9,33.2,31.7,7,1
5000,4/12/2021 13:56,0,15,148.33,96.149,14.115,0.99,2.85,14,0.1,7,0,0,34,33.3,39,33.2,31.7,7,1
5001,4/12/2021 13:56,0,15,148.33,96.149,14.115,0.99,2.85,14,0.1,7,0,0,34,33.3,39,33.2,31.7,7,1
5002,4/12/2021 13:56,0,15,148.25,95.903,14.1,0.99,2.79,15,0.1,7,0,0,34,33.3,39,33.2,31.7,7,1
5003,4/12/2021 13:56,0,15,147.25,95.405,13.898,0.989,2.71,15,0.1,7,0,0,34,33.3,39,33.2,31.7,7,1
5004,4/12/2021 13:57,0,15,148.09,95.906,14.053,0.989,2.83,15,0.1,7,0,0,34,33.3,39.1,33.2,31.7,7,1
5005,4/12/2021 13:57,0,15,147.47,95.594,13.944,0.989,2.86,15,0.1,7,0,0,34,33.3,39.1,33.2,31.9,7,1
5006,4/12/2021 13:57,0,15,148.13,95.949,14.067,0.99,2.7,15,0.1,7,0,0,34,33.4,39.3,33.2,31.7,7,1
5007,4/12/2021 13:57,0,15,147.07,95.462,13.89,0.989,2.73,15,0.1,7,0,0,34,33.3,39.1,33.2,31.9,7,1
5008,4/12/2021 13:57,0,15,147.54,95.557,13.949,0.989,2.72,14,0.1,7,0,0,34,33.4,39.4,33.2,31.9,7,1
5009,4/12/2021 13:57,0,15,146.96,95.471,13.881,0.989,2.72,14,0.1,7,0,0,34,33.4,39.5,33.2,31.9,7,1
5010,4/12/2021 13:57,0,15,147.58,95.709,13.976,0.989,2.83,15,0.1,7,0,0,34,33.3,39.5,33.2,31.7,7,1
5011,4/12/2021 13:57,0,15,146.63,95.197,13.977,0.99,2.94,15,0.1,7,0,0,34,33.3,39.5,33.2,31.7,7,1
5012,4/12/2021 13:57,0,15,147.23,95.392,13.893,0.989,3.13,15,0.1,7,0,0,34,33.3,39.6,33.2,31.8,7,1
5013,4/12/2021 13:57,0,15,147.03,95.445,13.92,0.989,3.13,15,0.1,7,0,0,34,33.3,39.6,33.2,31.9,7,1
5014,4/12/2021 13:57,0,15,147.74,95.709,13.868,0.989,3.08,15,0.1,7,0,0,34,33.3,39.6,33.2,31.9,7,1
5015,4/12/2021 13:57,0,15,147.74,95.709,13.815,0.989,3.13,15,0.1,7,0,0,34,33.3,39.7,33.2,32.1,7,1
5016,4/12/2021 13:57,0,15,147.27,95.306,13.887,0.989,3.34,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5017,4/12/2021 13:57,0,15,147.27,95.306,13.887,0.989,3.34,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5018,4/12/2021 13:57,0,15,147.36,95.613,13.941,0.989,3.36,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5019,4/12/2021 13:57,0,15,147.36,95.613,13.941,0.989,3.36,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5020,4/12/2021 13:57,0,15,146.78,95.124,13.999,0.989,3.36,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5021,4/12/2021 13:57,0,15,147.13,95.504,13.902,0.989,3.38,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5022,4/12/2021 13:57,0,15,146.77,95.376,13.967,0.989,3.33,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5023,4/12/2021 13:57,0,15,146.77,95.376,13.829,0.989,3.36,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5024,4/12/2021 13:57,0,15,146.77,95.376,13.829,0.989,3.36,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5025,4/12/2021 13:57,0,15,147.49,95.508,13.883,0.989,3.38,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5026,4/12/2021 13:57,0,15,147.49,95.508,13.883,0.989,3.38,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5027,4/12/2021 13:58,0,15,147.26,95.636,13.935,0.989,3.45,15,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5028,4/12/2021 13:58,0,15,147.36,95.508,13.919,0.99,3.61,16,0.1,7,0,0,34,33.4,39.7,33.2,32.1,7,1
5029,4/12/2021 13:58,0,15,147.62,95.716,13.981,0.989,3.52,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5030,4/12/2021 13:58,0,15,147.62,95.716,13.981,0.989,3.52,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5031,4/12/2021 13:58,0,15,147.54,95.936,14.109,0.989,3.52,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5032,4/12/2021 13:58,0,15,147.54,95.936,14.109,0.989,3.52,15,0.1,7,0,0,34,33.5,39.7,33.2,32.1,7,1
5033,4/12/2021 13:58,0,15,147.54,95.936,13.948,0.99,3.53,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5034,4/12/2021 13:58,0,15,148.14,95.88,13.977,0.989,3.44,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5035,4/12/2021 13:58,0,15,148.08,95.762,14.034,0.99,3.33,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5036,4/12/2021 13:58,0,15,147.96,95.874,14.16,0.99,3.37,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5037,4/12/2021 13:58,0,15,147.96,95.874,14.16,0.99,3.37,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5038,4/12/2021 13:58,0,15,147.53,95.847,14.093,0.99,3.37,15,0.1,7,0,0,34,33.6,39.7,33.2,32.1,7,1
5039,4/12/2021 13:58,0,15,147.53,95.847,14.043,0.989,3.45,15,0.1,7,0,0,34,33.6,39.7,33.2,32,7,1
5040,4/12/2021 13:58,0,15,147.56,95.57,14.074,0.989,3.45,15,0.1,7,0,0,34,33.6,39.7,33.2,32,7,1
5041,4/12/2021 13:58,0,15,147.56,95.57,14.113,0.99,3.39,15,0.1,7,0,0,34,33.6,39.7,33.2,32,7,1
5042,4/12/2021 13:58,0,15,147.85,95.775,14.013,0.99,3.36,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5043,4/12/2021 13:58,0,15,148.22,96.133,14.068,0.99,3.36,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5044,4/12/2021 13:58,0,15,147.67,95.821,14.001,0.99,3.51,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5045,4/12/2021 13:58,0,15,147.84,95.89,14.147,0.99,3.46,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5046,4/12/2021 13:58,0,15,147.84,95.89,13.99,0.99,3.41,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5047,4/12/2021 13:58,0,15,147.71,95.808,14.004,0.99,3.28,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5048,4/12/2021 13:58,0,15,148.14,96.051,14.082,0.99,3.28,15,0.1,7,0,0,34,33.6,39.7,33.2,32,7,1
5049,4/12/2021 13:58,0,15,148.14,96.051,14.068,0.99,3.48,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5050,4/12/2021 13:58,0,15,147.91,95.936,14.11,0.99,3.28,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5051,4/12/2021 13:59,0,15,147.87,95.956,14.04,0.989,3.3,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5052,4/12/2021 13:59,0,15,148.17,95.92,13.963,0.989,3.3,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5053,4/12/2021 13:59,0,15,148.17,95.92,14.157,0.99,3.33,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5054,4/12/2021 13:59,0,15,147.92,95.837,14.022,0.989,3.37,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5055,4/12/2021 13:59,0,15,147.72,95.943,13.989,0.989,3.39,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5056,4/12/2021 13:59,0,15,148.13,96.159,14.096,0.99,3.34,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5057,4/12/2021 13:59,0,15,147.91,96.048,14.053,0.989,3.36,15,0.1,7,0,0,34,33.7,39.7,33.2,31.9,7,1
5058,4/12/2021 13:59,0,15,147.7,95.995,14.028,0.989,3.26,15,0.1,7,0,0,34,33.6,39.7,33.2,31.9,7,1
5059,4/12/2021 13:59,0,15,148.02,96.012,14.061,0.989,3.2,15,0.1,7,0,0,34,33.7,39.7,33.2,32,7,1
5060,4/12/2021 13:59,0,15,147.8,95.834,14.011,0.989,3.2,15,0.1,7,0,0,34,33.6,39.7,33.2,32,7,1
5061,4/12/2021 13:59,0,15,147.88,96.008,14.047,0.989,3.3,15,0.1,7,0,0,34,33.7,39.7,33.2,32.1,7,1
5062,4/12/2021 13:59,0,15,147.91,96.067,14.059,0.989,3.3,15,0.1,7,0,0,34,33.7,39.8,33.2,32.1,7,1
5063,4/12/2021 13:59,0,15,147.94,96.002,14.051,0.989,3.24,15,0.1,7,0,0,34,33.7,39.8,33.2,32.2,7,1
5064,4/12/2021 13:59,0,15,147.94,96.002,14.04,0.989,3.25,15,0.1,7,0,0,34,33.7,39.8,33.2,32.4,7,1
5065,4/12/2021 13:59,0,15,148.42,96.382,14.142,0.989,3.1,15,0.1,7,0,0,34,33.7,39.9,33.2,32.4,7,1
5066,4/12/2021 13:59,0,15,148.49,96.31,14.14,0.989,3.1,15,0.1,7,0,0,34.1,33.7,40,33.2,32.5,7,1
5067,4/12/2021 13:59,0,15,148.11,96.041,14.122,0.989,3.11,15,0.1,7,0,0,34,33.6,39.9,33.2,32.5,7,1
5068,4/12/2021 13:59,0,15,148.11,96.041,14.134,0.99,3.06,15,0.1,7,0,0,34,33.5,40,33.2,32.5,7,1
5069,4/12/2021 13:59,0,15,147.85,95.933,14.03,0.989,3.06,15,0.1,7,0,0,34,33.5,40,33.2,32.5,7,1
5070,4/12/2021 13:59,0,15,147.85,95.933,14.03,0.989,3.06,15,0.1,7,0,0,34,33.5,40.2,33.2,32.5,7,1
5071,4/12/2021 13:59,0,15,147.99,96.051,14.065,0.99,3.09,15,0.1,7,0,0,34,33.5,40.2,33.2,32.5,7,1
5072,4/12/2021 14:00,0,15,148.05,96.146,14.119,0.99,3.09,15,0.1,7,0,0,34,33.5,40.4,33.2,32.5,7,1
5073,4/12/2021 14:00,0,15,148.05,96.146,14.127,0.99,3.12,15,0.1,7,0,0,34,33.6,40.4,33.2,32.5,7,1
5074,4/12/2021 14:00,0,15,148.3,96.408,14.149,0.99,3.02,14,0.1,7,0,0,34,33.5,40.5,33.2,32.5,7,1
5075,4/12/2021 14:00,0,15,148.04,96.202,14.094,0.99,2.98,15,0.1,7,0,0,34,33.6,40.5,33.2,32.5,7,1
5076,4/12/2021 14:00,0,15,147.81,96.054,14.048,0.989,3.06,15,0.1,7,0,0,34.1,33.6,40.5,33.2,32.5,7,1
5077,4/12/2021 14:00,0,15,147.72,95.998,14.068,0.99,3.02,15,0.1,7,0,0,34.1,33.6,40.5,33.2,32.5,7,1
5078,4/12/2021 14:00,0,15,148.27,96.202,14.136,0.99,3.02,15,0.1,7,0,0,34.1,33.6,40.5,33.2,32.5,7,1
5079,4/12/2021 14:00,0,15,148.27,96.202,14.147,0.989,3.11,15,0.1,7,0,0,34.2,33.7,40.5,33.2,32.5,7,1
5080,4/12/2021 14:00,0,15,148.33,96.267,14.12,0.989,3.05,15,0.1,7,0,0,34.2,33.7,40.5,33.2,32.5,7,1
5081,4/12/2021 14:00,0,15,148.33,96.267,14.11,0.99,2.96,15,0.1,7,0,0,34.4,33.8,40.5,33.2,32.6,7,1
5082,4/12/2021 14:00,0,15,148.53,96.195,14.126,0.99,2.94,15,0.1,7,0,0,34.5,33.9,40.5,33.2,32.6,7,1
5083,4/12/2021 14:00,0,15,148.53,96.195,14.19,0.99,2.94,15,0.1,7,0,0,34.6,33.8,40.5,33.2,32.9,7,1
5084,4/12/2021 14:00,0,15,148.69,96.519,14.172,0.99,2.94,15,0.1,7,0,0,34.6,33.8,40.5,33.2,33.2,7,1
5085,4/12/2021 14:00,0,15,149.02,96.796,14.276,0.99,2.92,15,0.1,7,0,0,34.6,33.8,40.5,33.2,33.2,7,1
5086,4/12/2021 14:00,0,15,149.08,96.549,14.183,0.99,2.92,15,0.1,7,0,0,34.6,33.8,40.5,33.2,33.2,7,1
5087,4/12/2021 14:00,0,15,149.08,96.549,14.267,0.99,2.94,15,0.1,7,0,0,34.7,33.8,40.5,33.2,33.2,7,1
5088,4/12/2021 14:00,0,15,149.08,96.549,14.267,0.99,2.94,15,0.1,7,0,0,34.7,33.8,40.5,33.2,33.2,7,1
5089,4/12/2021 14:00,0,15,148.67,96.496,14.195,0.99,2.93,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5090,4/12/2021 14:00,0,15,148.67,96.496,14.195,0.99,2.93,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5091,4/12/2021 14:00,0,15,148.42,96.323,14.124,0.989,2.96,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5092,4/12/2021 14:00,0,15,148.42,96.323,14.124,0.989,2.96,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5093,4/12/2021 14:00,0,15,148.75,96.519,14.205,0.989,2.96,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5094,4/12/2021 14:01,0,15,148.65,96.519,14.22,0.989,2.97,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5095,4/12/2021 14:01,0,15,148.65,96.519,14.22,0.989,2.97,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5096,4/12/2021 14:01,0,15,148.26,96.32,14.072,0.989,2.92,15,0.1,7,0,0,34.7,33.9,40.5,33.2,33.2,7,1
5097,4/12/2021 14:01,0,15,148.15,96.356,14.123,0.989,2.95,15,0.1,7,0,0,34.7,34,40.5,33.2,33.2,7,1
5098,4/12/2021 14:01,0,15,147.8,95.989,14.033,0.989,3.01,15,0.1,7,0,0,34.7,34,40.5,33.2,33.2,7,1
5099,4/12/2021 14:01,0,15,149.28,96.633,14.273,0.989,2.9,15,0.1,7,0,0,34.7,34.1,40.5,33.2,33.2,7,1
5100,4/12/2021 14:01,0,15,148.72,96.385,14.155,0.989,2.9,15,0.1,7,0,0,34.7,34.1,40.5,33.2,33.2,7,1
5101,4/12/2021 14:01,0,15,147.5,95.979,14.003,0.989,2.92,15,0.1,7,0,0,34.7,34.1,40.5,33.2,33.2,7,1
5102,4/12/2021 14:01,0,15,148.64,96.591,14.072,0.989,2.96,15,0.1,7,0,0,34.7,34.1,40.5,33.2,33.2,7,1
5103,4/12/2021 14:01,0,15,148.64,96.591,14.178,0.99,2.85,15,0.1,7,0,0,34.7,34.1,40.5,33.2,33.5,7,1
5104,4/12/2021 14:01,0,15,148.01,96.235,14.095,0.99,2.92,15,0.1,7,0,0,34.7,34.1,40.5,33.4,34,7,1
5105,4/12/2021 14:01,0,15,147.91,96.294,14.044,0.989,2.98,15,0.1,7,0,0,34.7,34.1,40.5,33.4,34,7,1
5106,4/12/2021 14:01,0,15,148.43,96.366,14.039,0.989,2.98,15,0.1,7,0,0,34.7,34.1,40.5,33.4,34,7,1
5107,4/12/2021 14:01,0,15,102.57,65.554,14.02,0.989,2.92,15,0.1,7,0,0,34.7,34.1,40.5,33.5,34,0,1
5108,4/12/2021 14:01,0,15,102.57,65.554,10.135,0.95,3,25,0.1,7,0,0,34.7,34.1,40.5,33.5,34,8,1
5109,4/12/2021 14:01,0,15,102.57,65.554,10.135,0.95,3,25,0.1,7,0,0,34.7,34.1,40.5,33.5,34,8,1
5110,4/12/2021 14:01,0,15,180.02,88.965,15.859,0.99,2.7,13,0.1,7,0,0,34.7,34.1,40.5,33.6,34,8,1
5111,4/12/2021 14:01,0,15,179.89,88.937,15.845,0.99,3.3,13,0.1,7,0,0,34.7,34.1,40.5,33.6,34,8,1
5112,4/12/2021 14:01,0,15,180.15,88.763,15.838,0.99,3.21,13,0.1,7,0,0,34.7,34.1,40.5,33.7,34,8,1
5113,4/12/2021 14:01,0,15,180.29,88.902,15.828,0.99,3.21,13,0.1,7,0,0,34.7,34.1,40.6,33.7,34,8,1
5114,4/12/2021 14:01,0,15,180.29,88.902,15.852,0.99,3.34,13,0.1,7,0,0,34.7,34.1,40.6,33.7,34,8,1
5115,4/12/2021 14:02,0,15,180.17,88.671,15.821,0.99,3.27,14,0.1,7,0,0,34.7,34.1,40.6,33.8,34,8,1
5116,4/12/2021 14:02,0,15,179.6,88.902,15.843,0.99,3.3,14,0.1,7,0,0,34.7,34.1,40.7,33.8,34,8,1
5117,4/12/2021 14:02,0,15,179.6,88.902,15.834,0.99,3.3,14,0.1,7,0,0,34.7,34.1,40.7,33.8,34,8,1
5118,4/12/2021 14:02,0,15,180.39,88.614,15.832,0.99,3.3,14,0.1,7,0,0,34.7,34.1,40.8,33.8,34,8,1
5119,4/12/2021 14:02,0,15,180.39,88.614,15.833,0.99,3.14,13,0.1,7,0,0,34.7,34.1,40.9,33.9,34,8,1
5120,4/12/2021 14:02,0,15,180.13,88.756,15.831,0.99,3.25,13,0.1,7,0,0,34.7,34.1,41,33.9,34,8,1
5121,4/12/2021 14:02,0,15,180.56,88.539,15.832,0.99,3.25,13,0.1,7,0,0,34.7,34.1,41.1,33.9,34,8,1
5122,4/12/2021 14:02,0,15,180.56,88.539,15.841,0.99,3.32,14,0.1,7,0,0,34.7,34.1,41.1,33.9,34,8,1
5123,4/12/2021 14:02,0,15,180.22,88.802,15.845,0.99,3.18,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34,8,1
5124,4/12/2021 14:02,0,15,180.34,88.681,15.797,0.99,3.12,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34,8,1
5125,4/12/2021 14:02,0,15,180.49,88.432,15.808,0.99,3.12,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.1,8,1
5126,4/12/2021 14:02,0,15,180.21,88.692,15.82,0.99,3.23,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.1,8,1
5127,4/12/2021 14:02,0,15,180.21,88.692,15.813,0.99,3.24,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.2,8,1
5128,4/12/2021 14:02,0,15,179.32,88.972,15.834,0.99,3.17,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.3,8,1
5129,4/12/2021 14:02,0,15,178.87,89.192,15.8,0.99,3.2,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.3,8,1
5130,4/12/2021 14:02,0,15,179.51,89.086,15.786,0.99,3.2,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.4,8,1
